node_id,cluster_id
306,0
272,0
287,0
313,0
263,0
264,0
303,0
275,0
305,0
257,0
273,0
274,0
259,0
260,0
256,0
180,0
253,0
297,0
312,0
293,0
254,0
277,0
269,0
307,0
304,0
311,0
255,0
258,0
265,0
308,0
309,0
302,0
285,0
292,0
276,0
270,0
317,0
279,0
295,0
261,0
289,0
296,0
290,0
282,0
266,0
288,0
300,0
284,0
301,0
278,0
286,0
281,0
310,0
271,0
267,0
294,0
314,0
280,0
268,0
291,0
283,0
1786,1
1793,1
1760,1
3835,2
3852,2
3847,2
3836,2
3794,2
3833,2
3818,2
3820,2
3861,2
3816,2
3815,2
3791,2
3819,2
3829,2
3812,2
3832,2
3856,2
3814,2
3810,2
3784,2
3798,2
3808,2
3813,2
3854,2
3855,2
3800,2
3834,2
2098,2
3846,2
3789,2
3851,2
3863,2
3788,2
3857,2
3792,2
3849,2
3828,2
3842,2
3811,2
3802,2
3786,2
3809,2
3865,2
3831,2
3840,2
3795,2
3850,2
3866,2
585,3
589,3
596,3
588,3
591,3
584,3
590,3
601,3
592,3
593,3
597,3
600,3
586,3
587,3
602,3
594,3
595,3
598,3
834,4
15672,4
15670,4
15673,4
15660,4
15674,4
15322,4
15669,4
15668,4
334,4
15675,4
15667,4
15666,4
15665,4
15659,4
15671,4
15657,4
15661,4
15658,4
52,5
2696,5
800,5
793,5
2700,5
561,5
789,5
799,5
557,5
796,5
2698,5
792,5
2695,5
560,5
558,5
798,5
559,5
2699,5
2701,5
790,5
795,5
57,5
791,5
2697,5
49,5
794,5
2702,5
3528,6
3525,6
3529,6
3527,6
3526,6
1401,7
1402,7
1398,7
1400,7
1399,7
1206,8
1209,8
1207,8
1208,8
1210,8
2322,9
2321,9
2320,9
2324,9
2323,9
2050,10
2048,10
2052,10
2049,10
2051,10
1727,11
1725,11
1726,11
1728,11
1724,11
3951,12
3950,12
3954,12
3953,12
3952,12
3752,13
3753,13
3755,13
3754,13
3751,13
4059,14
4058,14
4060,14
4061,14
4062,14
4484,15
4480,15
4481,15
4482,15
4483,15
4805,16
4807,16
4808,16
4804,16
4806,16
4589,17
4588,17
4590,17
4591,17
4592,17
6828,18
6830,18
6826,18
6827,18
6829,18
6722,19
6721,19
6720,19
6719,19
6718,19
7204,20
7206,20
7209,20
7201,20
7186,20
7207,20
7208,20
7205,20
7203,20
5128,21
5130,21
5129,21
5131,21
5132,21
1616,22
1620,22
1617,22
1618,22
1619,22
5348,23
5344,23
5347,23
5345,23
5346,23
1833,24
1836,24
1834,24
1832,24
1835,24
1944,25
1943,25
1941,25
1940,25
1942,25
7044,26
7048,26
7045,26
7046,26
7047,26
8053,27
8052,27
8051,27
8050,27
8049,27
2213,28
2212,28
2215,28
2216,28
2214,28
7727,29
7726,29
7725,29
7724,29
7728,29
3643,30
3645,30
3646,30
3644,30
3647,30
8329,31
8330,31
8331,31
8327,31
8328,31
8158,32
8159,32
8161,32
8160,32
8157,32
8546,33
8543,33
8545,33
8547,33
8544,33
7835,34
7836,34
7832,34
7834,34
7833,34
8869,35
8871,35
8868,35
8872,35
8870,35
8976,36
8978,36
8977,36
8979,36
8980,36
8652,37
8656,37
8653,37
8654,37
8655,37
9085,38
9084,38
9086,38
9088,38
9087,38
9300,39
9297,39
9298,39
9301,39
9299,39
9581,40
9582,40
9578,40
9580,40
9579,40
9689,41
9687,41
9690,41
9688,41
9686,41
9857,42
9854,42
9855,42
9858,42
9856,42
10228,43
10230,43
10231,43
10229,43
10232,43
10469,44
10468,44
10465,44
10467,44
10466,44
10685,45
10684,45
10682,45
10681,45
10683,45
10790,46
10793,46
10789,46
10792,46
10791,46
10898,47
10899,47
10897,47
10901,47
10900,47
11117,48
11114,48
11118,48
11115,48
11116,48
11440,49
11438,49
11441,49
11439,49
11442,49
11546,50
11547,50
11549,50
11548,50
11550,50
11224,51
