node_id,cluster_id
7621,0
15646,0
3835,0
19725,0
9583,0
16536,0
6590,0
2430,0
14424,0
787,0
30651,0
29046,0
23304,0
12925,0
1831,0
13346,0
19720,0
21310,0
32627,0
3262,0
131,0
1788,0
173,0
1800,0
9537,0
14331,0
12325,0
14470,0
1821,0
28939,0
6591,0
170,0
204,0
16224,0
15814,0
13420,0
8936,0
4530,0
7195,0
23314,0
10984,0
662,0
32286,0
28156,0
30310,0
14105,0
11727,0
69042,0
1819,0
1825,0
12682,0
1824,0
16767,0
27115,0
8931,0
15651,0
494,0
14101,0
15610,0
47137,0
13343,0
28612,0
9364,0
30005,0
13169,0
7567,0
8554,0
20133,0
14099,0
3495,0
10980,0
1802,0
17094,0
15790,0
23306,0
27067,0
23313,0
17307,0
14030,0
15878,0
29948,0
1827,0
11739,0
4069,0
8914,0
1815,0
3805,0
1816,0
13787,0
2384,0
13697,0
168,0
13769,0
763,0
23305,0
16001,0
28645,0
193,0
8993,0
12929,0
1809,0
29021,0
13345,0
2400,0
206,0
35149,0
17123,0
24429,0
183,0
3129,0
9008,0
3172,0
15542,0
1828,0
1811,0
181,0
27001,0
26713,0
1818,0
29368,0
15119,0
16097,0
12322,0
26952,0
28879,0
12934,0
1820,0
14372,0
9526,0
19718,0
16547,0
17226,0
9020,0
12312,0
27380,0
15449,0
178,0
30072,0
1799,0
29589,0
27102,0
1823,0
27467,0
23302,0
16579,0
433,0
4030,0
5539,0
26,0
8722,0
12340,0
414,0
413,0
480,0
1925,0
19446,0
53463,0
1008,0
3814,0
15623,0
16687,0
9949,0
510,0
19747,0
1423,0
14377,0
17555,0
1826,0
1796,0
15545,0
27920,0
14958,0
7045,0
4344,0
11882,0
667,0
5976,0
63087,1
6795,1
7213,1
26457,1
36732,1
6755,1
10559,1
19565,1
10567,1
7839,1
61266,1
7210,1
17090,1
32844,1
8947,1
13471,1
1041,1
36725,1
23683,1
57921,1
6758,1
7205,1
15382,1
36474,1
36730,1
21086,1
12967,1
13964,1
25376,1
46505,1
3036,1
6756,1
15861,1
1841,1
1020,1
69302,1
62368,1
7845,1
6814,1
15348,1
43860,1
15929,1
12107,1
63313,1
27769,1
17265,1
55165,1
22738,1
8812,1
27482,1
14196,1
9721,1
63326,1
6757,1
7193,1
14304,1
8949,1
45256,1
33068,1
236,1
5736,1
23082,1
6770,1
15728,1
32617,1
36738,1
30419,1
28739,2
8503,2
17008,2
22279,2
30521,2
90953,2
8499,2
6709,2
30227,2
125924,2
8921,2
23189,2
26900,2
6721,2
6710,2
14249,2
29963,2
96075,2
15689,2
151904,2
38098,2
50474,2
6718,2
148813,2
147428,2
9023,3
8992,3
5248,3
60474,3
67496,3
30312,3
9029,3
9596,3
9004,3
47899,3
79450,3
59119,3
14731,3
9024,3
60177,3
8994,3
50665,3
27104,3
9012,3
9593,3
9033,3
9014,3
67057,3
19034,3
27583,3
8990,3
50655,3
74591,3
50661,3
8999,3
27438,3
9007,3
67495,3
9594,3
35487,3
9032,3
27640,3
9022,3
35080,3
5250,3
74569,3
15707,3
50666,3
93969,3
969,4
1951,4
1762,4
9517,4
6108,4
22348,4
6098,4
25079,4
64101,4
64992,4
127448,4
28172,4
15493,4
34995,4
14352,4
29653,4
142,4
9001,4
9006,4
64999,4
16497,4
9019,4
28607,4
15193,4
1957,4
30703,4
6105,4
27286,4
12228,4
9018,4
27916,4
127447,4
10752,4
13771,4
95486,4
51288,4
91412,4
10749,4
13631,4
14327,4
10750,4
6103,4
1952,4
46245,4
1962,4
16323,4
1939,4
3255,4
26716,4
133745,4
40236,4
119199,4
3092,4
116537,4
19125,4
29959,4
26039,4
29064,4
14427,4
26652,4
68707,4
55714,4
28797,4
28204,4
42290,4
113,4
10747,4
68711,4
127449,4
19126,4
14892,5
35730,5
15455,5
20179,5
17320,5
16207,5
16841,5
32472,5
11962,5
25322,5
41072,5
13962,5
9511,5
14659,5
9516,5
67287,5
35721,5
13430,5
106343,5
17327,5
32014,5
16042,5
60908,5
13394,5
27425,5
1807,5
60901,5
35727,5
146334,5
14176,5
30090,5
150215,5
40693,5
755,6
41320,6
53512,6
660,6
104071,6
15746,6
101308,6
15236,6
133591,6
6885,6
89701,6
756,6
20148,6
14753,6
106720,6
70218,6
752,6
750,6
86251,6
28849,6
661,6
33172,6
86247,6
14914,6
28546,6
10870,6
128678,6
104070,6
30617,6
26777,6
62522,6
758,6
15576,6
16372,6
55715,6
94433,6
760,6
86243,6
128677,6
74054,6
86244,6
124013,6
104069,6
35776,6
20958,7
95505,7
48445,7
28534,7
50936,7
84083,7
81236,7
28349,7
55877,7
150122,7
17240,7
139924,7
130491,7
111232,7
14577,7
103493,7
29222,7
123500,7
97790,7
6662,7
57241,7
135601,7
120322,7
143104,7
13885,7
13955,7
122410,7
155391,7
57126,7
128182,7
13651,7
15970,7
57128,7
39532,8
26661,8
48853,8
239,8
119448,8
108411,8
67887,9
771,9
3542,9
506,9
23812,9
156751,9
23811,9
114864,9
67207,9
23802,9
67206,9
91436,9
23785,9
23781,9
36150,9
94556,9
23778,9
23766,9
23757,9
