node_id	cluster_id
7621	0
1796	0
16548	0
23318	0
1816	0
23305	0
15790	0
662	0
23304	0
14175	0
8914	0
13058	0
1820	0
29049	0
29948	0
27920	0
26713	0
173	0
81438	0
150367	0
12925	0
1811	0
28900	0
27380	0
9008	0
15161	0
6590	0
30849	0
1800	0
193	0
14030	0
10980	0
29018	0
1826	0
667	0
26	0
14367	0
97567	0
17026	0
29469	0
3574	0
13760	0
14138	0
20983	0
14639	0
12774	0
12767	0
14171	0
12768	0
13635	0
4835	0
16592	0
11660	0
503	0
14319	0
16808	0
4416	0
32627	0
53426	1502
1830	0
1837	0
78840	4214
1833	4214
134667	4090
1814	4214
47709	1884
1836	4214
27025	0
123432	1958
14372	0
14500	1958
44496	1958
95575	4362
14874	0
114605	0
39985	5553
28312	1958
27350	0
39983	1958
122175	1958
15694	1958
15735	0
19559	27
31856	27
2581	27
27817	27
11482	190
29239	5617
23941	5788
16241	0
21349	0
28156	0
76883	0
39489	0
13169	0
26507	0
16550	0
189	0
21348	0
17132	0
14037	0
14595	0
28939	0
28848	0
51140	0
23306	0
16854	0
39986	0
15177	0
21342	0
1821	0
21346	0
30843	0
14454	0
1838	0
80834	0
54044	0
61020	0
3129	0
19733	0
21344	0
39490	0
10216	0
13435	0
21347	0
21341	0
81177	0
10748	0
29650	0
27067	51
26716	51
27191	51
14622	649
15193	51
62268	51
9517	51
15493	51
27765	360
15706	982
91412	51
29653	51
27975	51
37489	51
29064	0
14427	51
13649	51
1798	51
13812	51
39991	0
23319	51
19606	165
108919	165
35624	165
1910	165
107075	1893
30167	1893
60162	1893
28508	1893
60161	1893
16607	1893
3542	210
28228	3326
15346	4834
30517	2517
113623	1013
51129	1013
51122	1013
14572	1013
29368	1013
6661	1013
51130	1013
29931	1013
122358	1013
51114	1013
51124	1013
51121	1013
51125	1013
26051	2378
24143	54
16804	280
12693	0
51120	0
15595	0
83652	0
30235	0
16875	0
14182	0
51137	11597
30466	0
51133	0
16306	332
56456	3536
15852	332
65171	428
16248	3831
176716	3361
89428	3648
138957	3361
9020	0
70220	761
90954	761
23189	761
26900	1151
90953	761
8921	761
96075	761
14634	761
3132	367
3135	367
39575	367
3120	367
3130	367
3127	367
3121	367
3134	367
3124	367
14470	0
14382	0
32286	0
17390	0
23679	0
16228	0
89639	0
15478	0
19732	0
16767	0
15542	0
15077	0
27522	0
86128	0
14099	0
26739	0
9949	0
15857	0
30464	0
39493	0
14646	0
69080	0
28733	0
27176	0
17162	0
1832	0
86130	0
33177	0
49343	0
29442	0
16955	0
37379	0
27883	0
15977	0
156571	0
15646	53
33453	53
8554	53
58742	53
751	53
765	53
49351	53
30824	53
29021	53
11966	53
16636	53
14527	53
69329	53
62945	53
14331	53
98044	53
15267	53
30750	53
22284	53
48920	53
74931	53
94477	1505
83842	1505
11965	1505
83846	1505
47020	1505
72027	1505
83844	1505
56388	1505
94475	1505
24309	1505
11959	1505
22446	1505
60175	1505
29306	1864
117026	5796
37630	952
117025	2622
20177	491
27558	499
105803	499
105801	75
14532	585
86802	3093
14609	0
17547	3093
86805	3093
39498	158
86803	8194
13593	44
16276	645
81172	3684
15349	483
83905	223
35581	223
35575	223
35571	223
52445	223
27467	1091
15708	1091
35726	237
16067	237
13430	237
13962	237
67287	237
14292	237
35728	237
7567	237
9511	237
15455	237
60908	237
26599	237
30090	237
14659	237
35727	237
45865	237
17327	237
35722	237
30097	237
42414	65
42424	65
8735	339
17106	635
1806	796
30538	298
28657	5092
13660	6871
100662	2009
29708	0
193187	1630
72046	1630
136876	6472
29302	1630
86807	1630
42601	0
18210	1303
18218	1303
18214	1303
18213	1303
14092	1303
16532	1303
18212	1303
69079	420
56396	420
56395	420
30649	420
16400	420
69076	420
56384	420
12776	420
26905	420
25102	439
38622	439
25104	439
24310	439
17415	439
25101	439
25106	439
11725	439
25099	439
30426	439
25108	439
26668	439
25109	439
88203	439
38626	439
187618	439
149230	4406
7898	157
198058	3751
16505	157
123505	157
128636	157
108025	157
65001	3751
69685	5534
752	300
16372	300
10870	300
57649	300
14753	300
53513	300
104069	300
15746	300
86250	300
661	300
660	300
47147	300
19132	300
33172	300
86243	300
755	300
86244	300
750	300
756	300
760	300
28134	0
15192	1254
28746	2014
16307	0
15931	0
13519	568
24449	0
24448	2924
29827	0
27954	0
14515	0
141147	439
33804	439
20136	439
80545	995
77804	995
16460	995
122041	995
80546	995
28633	6016
88423	6016
26982	0
131878	430
62376	2130
40701	2130
80498	2130
86249	2130
4530	0
24423	528
27443	528
37929	528
28063	528
34257	528
13924	528
28553	528
150044	528
1939	51
25079	51
64999	51
10747	51
17226	51
40237	51
1952	51
28607	51
29043	51
1762	51
142	51
29517	51
10749	51
64992	51
969	51
40240	51
13902	51
19125	51
127447	51
10754	51
10753	51
127448	51
97970	51
95486	51
10757	51
10752	51
14352	51
1951	51
9006	51
10756	51
27772	51
97969	51
26652	51
40236	51
116537	51
27286	51
95485	51
46245	51
88615	605
84591	605
51136	605
158766	605
22343	605
130282	655
63567	6245
39494	0
146877	2694
18264	237
30223	318
49349	6602
32476	511
16194	568
28989	568
4073	568
33942	568
14301	0
27399	568
28717	568
19139	568
6375	568
16353	568
30621	568
30600	568
27078	568
1423	568
13698	568
19599	568
27987	568
7832	1956
12926	1956
22295	1956
43119	1956
22305	1956
22378	1956
22339	1956
43118	1956
49363	1956
10886	706
29556	706
28724	706
26857	706
20133	706
3172	706
114603	706
163602	706
20152	706
49355	706
10995	706
2384	756
2385	756
1717	756
67908	756
67911	756
67904	756
75409	756
60196	756
67909	756
67905	756
19017	0
8995	0
14630	0
27923	617
16001	0
11878	0
14915	0
17009	0
29668	0
30173	0
14137	0
11879	0
29510	0
28087	4346
15819	0
103097	0
28655	0
8782	0
28115	0
61898	1529
114604	1529
15250	0
25909	3941
10913	6524
131680	2340
12936	1977
131681	1977
30841	53
58311	2163
12110	0
169	1271
47137	0
63376	1283
136581	1283
3583	1283
9026	304
27648	304
29488	304
15782	304
47736	304
27916	304
26039	304
55464	304
28492	304
11254	304
31608	304
55466	304
29572	304
55473	304
16397	785
56519	785
42602	785
29185	785
171	893
29832	785
68782	785
30664	785
13867	785
72039	785
19718	785
56514	785
209	785
27307	785
19729	785
2672	10
3241	4798
38892	6700
11918	3544
