node_id,cluster_id
1208,0
1207,0
1209,0
1206,0
1210,0
1510,1
1508,1
1507,1
1509,1
1506,1
5806,2
5740,2
5811,2
5815,2
5809,2
5814,2
5813,2
5812,2
5808,2
5810,2
1726,3
1725,3
1727,3
1724,3
1728,3
1835,4
1832,4
1836,4
1834,4
1833,4
2641,5
2644,5
2640,5
2642,5
2643,5
2052,6
2051,6
2048,6
2050,6
2049,6
2323,7
2320,7
2321,7
2324,7
2322,7
4268,8
4267,8
4266,8
4264,8
4265,8
5023,9
5022,9
5020,9
5021,9
5024,9
7940,10
7941,10
7942,10
7943,10
7944,10
8158,11
8161,11
8160,11
8159,11
8157,11
8331,12
8328,12
8329,12
8327,12
8330,12
8545,13
8543,13
8544,13
8546,13
8547,13
1398,14
1400,14
1399,14
1401,14
1402,14
1054,15
1056,15
1055,15
1057,15
1058,15
10228,16
10229,16
10231,16
10232,16
10230,16
10681,17
10683,17
10685,17
10682,17
10684,17
14107,18
14108,18
14109,18
14106,18
14105,18
11006,19
11008,19
11009,19
11010,19
11007,19
11438,20
11440,20
11441,20
11442,20
11439,20
14316,21
14309,21
14313,21
14315,21
14310,21
14311,21
14312,21
14255,21
14314,21
14318,21
14317,21
4713,22
4711,22
4712,22
4708,22
11892,23
11891,23
11890,23
11887,23
12432,24
12431,24
12433,24
12428,24
10481,25
10477,25
10482,25
10480,25
13658,26
13657,26
13659,26
13654,26
13010,27
13006,27
13009,27
13011,27
15516,28
15514,28
15515,28
8653,29
8656,29
8654,29
8655,29
8652,29
13550,30
13551,30
13549,30
13546,30
15720,31
15718,31
15717,31
15719,31
12540,32
12541,32
12536,32
12539,32
13442,33
13438,33
13443,33
13441,33
13226,34
13227,34
13225,34
13222,34
347,35
352,35
320,35
476,35
419,35
438,35
418,35
427,35
448,35
460,35
440,35
470,35
446,35
457,35
359,35
398,35
379,35
377,35
396,35
407,35
397,35
409,35
393,35
361,35
384,35
414,35
366,35
360,35
376,35
410,35
374,35
354,35
382,35
395,35
412,35
415,35
358,35
357,35
353,35
405,35
371,35
364,35
401,35
362,35
429,35
345,35
442,35
471,35
462,35
464,35
432,35
458,35
466,35
431,35
444,35
468,35
439,35
469,35
463,35
375,35
369,35
411,35
399,35
356,35
404,35
402,35
380,35
355,35
383,35
408,35
387,35
400,35
365,35
447,35
428,35
461,35
338,35
370,35
388,35
368,35
341,35
452,35
433,35
417,35
450,35
424,35
381,35
391,35
367,35
459,35
451,35
453,35
394,35
406,35
386,35
435,35
454,35
426,35
403,35
378,35
372,35
389,35
421,35
434,35
423,35
392,35
363,35
385,35
390,35
373,35
348,35
350,35
349,35
430,35
475,35
422,35
455,35
467,35
443,35
416,35
472,35
456,35
436,35
473,35
420,35
465,35
445,35
449,35
437,35
441,35
474,35
425,35
340,35
342,35
351,35
339,35
343,35
346,35
344,35
15471,36
15470,36
15472,36
12699,37
12679,37
12676,37
12700,37
12697,37
12698,37
5401,38
5398,38
5407,38
5395,38
5396,38
5399,38
5400,38
5402,38
7167,39
7168,39
7164,39
7169,39
4805,40
4804,40
4806,40
4808,40
4807,40
1632,41
1631,41
1633,41
1628,41
7836,42
7833,42
7832,42
7835,42
7834,42
1229,43
1231,43
1146,43
1143,43
1230,43
7725,44
7726,44
7727,44
7728,44
7724,44
1531,45
1530,45
1443,45
1446,45
1529,45
282,46
277,46
276,46
272,46
294,46
180,46
254,46
305,46
269,46
258,46
265,46
307,46
264,46
260,46
279,46
283,46
291,46
304,46
296,46
267,46
301,46
255,46
275,46
297,46
293,46
289,46
281,46
257,46
285,46
311,46
290,46
270,46
274,46
317,46
253,46
302,46
310,46
306,46
273,46
266,46
286,46
303,46
271,46
295,46
280,46
308,46
268,46
292,46
287,46
300,46
312,46
256,46
261,46
314,46
284,46
313,46
309,46
259,46
263,46
288,46
278,46
2144,47
12633,47
12634,47
12637,47
12635,47
12636,47
3890,48
3974,48
3887,48
3973,48
3975,48
13322,49
13321,49
13320,49
13319,49
13318,49
2371,50
2372,50
2374,50
2378,50
2383,50
2377,50
2376,50
2375,50
15578,51
4960,51
4957,51
5044,51
5045,51
5043,51
1297,52
1295,52
1296,52
1294,52
9297,53
9301,53
9299,53
9300,53
9298,53
15537,53
15549,53
2699,54
52,54
800,54
796,54
2695,54
2696,54
2698,54
2697,54
558,54
2701,54
57,54
560,54
559,54
561,54
791,54
790,54
2700,54
799,54
557,54
789,54
794,54
49,54
792,54
795,54
793,54
798,54
2702,54
2469,55
2562,55
2561,55
4916,56
4915,56
4912,56
4914,56
4913,56
15191,57
15185,57
15190,57
15189,57
12648,58
12650,58
12645,58
12649,58
13335,59
13334,59
13330,59
13333,59
15629,60
15633,60
15628,60
15632,60
15625,60
15627,60
15630,60
15626,60
15631,60
15738,60
9472,61
1620,61
1619,61
9473,61
9474,61
1616,61
9470,61
1617,61
1618,61
9471,61
10577,62
10573,62
10576,62
10574,62
10575,62
9858,63
9854,63
9856,63
9857,63
9855,63
4496,64
4492,64
4497,64
4495,64
13210,65
13214,65
13211,65
13213,65
13212,65
7664,66
7747,66
7749,66
7748,66
7661,66
6639,67
5827,67
6640,67
9394,68
9378,68
9381,68
9376,68
15684,69
15683,69
15678,69
15677,69
15680,69
15685,69
8240,70
8243,70
8245,70
8242,70
8244,70
8251,70
8239,70
8246,70
8241,70
9172,71
9209,71
9210,71
9129,71
5798,72
5796,72
5797,72
5793,72
10380,73
10379,73
10376,73
10381,73
11450,74
11454,74
11455,74
11453,74
9758,75
9761,75
9759,75
12570,76
12656,76
12567,76
5518,77
5515,77
5517,77
5516,77
5514,77
2294,78
2300,78
2252,78
2303,78
2301,78
10705,79
10621,79
10706,79
10704,79
10618,79
596,80
585,80
584,80
586,80
600,80
592,80
590,80
588,80
591,80
597,80
594,80
595,80
593,80
589,80
601,80
587,80
602,80
598,80
10548,81
10552,81
10505,81
10551,81
10547,81
10553,81
10550,81
10554,81
11620,82
11619,82
11613,82
11638,82
11618,82
11617,82
11614,82
11616,82
15212,83
14299,83
15214,83
8944,84
8942,84
8943,84
9008,84
8914,84
9002,84
9004,84
9006,84
12312,85
12311,85
12309,85
12310,85
12308,85
10002,86
9999,86
10008,86
9996,86
10001,86
10000,86
10003,86
9997,86
4611,87
4528,87
4525,87
4613,87
4612,87
15608,87
3752,88
3753,88
3754,88
3751,88
3755,88
13428,89
13426,89
13427,89
13430,89
13429,89
7208,90
7207,90
7205,90
7204,90
7203,90
7189,90
7186,90
7202,90
7209,90
7201,90
7206,90
227,91
226,91
222,91
223,91
225,91
232,91
229,91
219,91
221,91
217,91
228,91
230,91
220,91
231,91
218,91
224,91
1373,92
1380,92
1375,92
1330,92
1379,92
5173,93
5259,93
5260,93
5261,93
5176,93
10206,94
10205,94
10153,94
10203,94
10208,94
10209,94
10211,94
10207,94
9728,95
9776,95
9775,95
9726,95
9774,95
13511,96
13513,96
13508,96
13512,96
13509,96
12420,97
12416,97
12417,97
12418,97
12419,97
3954,98
3951,98
3952,98
3950,98
3953,98
1484,99
1486,99
1485,99
1480,99
1481,99
1489,99
1483,99
10938,100
10981,100
10985,100
10980,100
10983,100
10987,100
10984,100
9582,101
9581,101
9579,101
9580,101
9578,101
13997,102
13999,102
