node_id,cluster_id
19937,0
54172,0
19939,0
8188,1
3029,1
41802,1
57953,1
24801,1
24796,1
6090,1
1420,1
63702,1
24870,1
10688,1
39207,1
6087,1
41831,1
8177,1
24871,1
6089,1
8176,1
4919,1
8183,1
8181,1
24818,1
4924,1
60003,1
4922,1
274,1
24806,1
24804,1
24809,1
41811,1
4927,1
29205,1
39318,1
24844,1
101674,1
4285,1
132370,1
19606,1
36556,1
39211,1
8186,1
10696,1
10694,1
35610,1
39224,1
8165,1
4292,1
4928,1
39214,1
24271,1
71708,1
24800,1
8187,1
8175,1
8182,1
39309,1
41806,1
4290,1
8172,1
39541,1
94173,1
41830,1
10690,1
39209,1
4930,1
19605,1
8169,1
18236,1
119199,1
1483,1
8180,1
39198,1
4929,1
24816,1
4932,1
8184,1
8171,1
8168,1
92592,1
8174,1
8170,1
41835,1
4923,1
10689,1
49858,1
899,1
24273,1
4925,1
6088,1
16743,1
52865,1
4912,1
4281,1
41845,1
8185,1
39223,1
8167,1
24803,1
24808,1
44103,1
4920,1
24815,1
24798,1
4910,1
41823,1
41841,1
4914,1
4917,1
4283,1
13738,1
41815,1
41839,1
10628,2
32303,2
6877,2
10606,2
45801,2
28235,2
33939,2
23924,2
19576,2
11534,2
38231,2
15003,2
111944,2
62850,2
14182,2
39618,2
8883,2
10592,2
1549,2
92209,2
14992,2
10600,2
10636,2
10621,2
94669,2
130616,2
32041,2
73455,2
1812,2
56098,2
10633,2
10617,2
10601,2
10629,2
128763,2
36180,2
33687,2
10622,2
10639,2
591,2
29599,2
52038,2
19720,2
10623,2
34770,2
1889,2
12326,2
10616,2
10905,2
38049,2
4600,2
40607,2
10635,2
29295,2
10612,2
36176,2
10603,2
27650,2
71968,2
16138,2
9975,2
92660,2
56764,2
85776,2
3321,3
1479,3
24527,3
112686,3
4333,3
4351,3
1470,3
3275,3
1482,3
20177,3
31740,3
3326,3
3346,3
3290,3
8273,3
31764,3
18801,3
81221,3
3323,3
1474,3
31768,3
19434,3
3331,3
94865,3
35103,3
3302,3
3334,3
3340,3
3348,3
31771,3
16344,3
20179,3
4702,3
4346,3
4703,3
107245,3
31762,3
36435,3
14181,3
4341,3
10620,3
37337,3
31776,3
4338,3
35337,3
15190,3
1471,3
3352,3
35099,3
9867,3
5903,3
3313,3
18799,3
1477,3
33424,3
35664,3
23732,3
4317,3
3295,3
4352,3
3328,3
1476,3
3298,3
35098,3
5861,3
44677,3
3314,3
6864,3
4349,3
35277,3
18791,3
3329,3
25091,3
3318,3
20766,3
24537,3
31770,3
137404,3
6861,3
3347,3
3296,3
37345,3
3327,3
7184,4
7978,4
3982,4
1491,4
15724,4
56763,4
26661,4
9239,4
48544,4
51920,4
5684,4
26273,4
14641,4
2949,4
5469,4
104962,4
3987,4
345,4
26654,4
27804,4
84129,4
26659,4
51928,4
95007,4
9237,4
28199,4
27799,4
1492,4
26269,4
51924,4
38556,4
1749,4
6484,4
1184,4
26630,4
51918,4
7175,4
26266,4
41517,4
26647,4
1501,4
9218,4
38551,4
7182,4
1509,4
38559,4
55185,4
1514,4
1512,4
17444,4
3978,4
26653,4
9221,4
26665,4
28002,4
9230,4
22797,4
9234,4
109878,4
7183,4
9235,4
7980,4
27507,4
42254,5
42253,5
42256,5
6424,6
13202,6
99461,6
18259,6
52427,6
44941,6
76784,6
19839,6
3133,6
54060,6
6434,6
6419,6
54464,6
39570,6
6429,6
31940,6
5308,6
8640,6
15986,6
39799,6
18255,6
19847,6
73130,6
39567,6
40924,6
9951,6
60616,6
12682,6
6433,6
6330,6
18256,6
76401,6
44936,6
53561,6
101115,6
12697,6
39562,6
14459,6
90305,6
68856,6
55403,6
43643,6
73139,6
39416,6
6428,6
22118,6
6418,6
19844,6
19840,6
4432,6
19848,6
6425,6
54467,6
43724,6
39568,6
24896,6
6426,6
56980,6
18254,6
36243,6
11508,6
6733,6
12698,6
13203,6
44961,6
77900,6
40044,6
48931,6
247,6
6421,6
19837,6
45880,6
76402,6
61098,6
44516,6
44960,6
30685,6
19846,6
44969,6
19838,6
19841,6
36845,6
44939,6
51693,6
100575,6
12696,6
6411,6
23188,6
14620,6
44953,6
44940,6
39791,6
33414,6
30690,6
30795,6
52991,6
19182,6
42060,6
116333,6
56981,6
39569,6
17410,6
73143,6
23911,6
12685,6
44959,6
14534,6
19842,6
11804,6
76395,6
20468,6
44950,6
44949,6
42063,6
54059,6
18258,6
30683,6
109771,6
10388,6
96065,6
21230,6
18248,6
6413,6
6431,6
14937,6
47082,6
44113,6
36219,6
4179,7
14689,7
5860,7
47312,7
4329,7
19706,7
53582,7
34393,7
5865,7
45088,7
47315,7
2938,7
3734,7
5854,7
57495,7
53597,7
7200,7
3603,7
47313,7
4379,7
4837,7
10990,7
4142,7
5862,7
45279,7
53588,7
28868,7
10999,7
5866,7
130651,7
5870,7
57252,7
62597,7
29099,7
38707,7
5856,7
45091,7
10147,7
46607,7
12150,7
11013,7
14677,7
14679,7
11009,7
65018,7
53742,7
49357,7
57257,7
5836,7
5843,7
14664,7
5855,7
42193,7
10998,7
58092,7
53579,7
3562,7
4165,7
573,7
60625,7
5868,7
14686,7
10145,7
47322,7
4180,7
47321,7
31784,7
33857,7
22231,7
34260,7
28866,7
4745,7
5853,7
4166,7
47311,7
3963,7
5844,7
33850,7
4172,7
32516,7
49770,7
11742,7
66704,7
8651,7
28116,7
29100,7
81475,7
21904,7
47323,7
24847,7
11014,7
28859,7
19449,7
28126,7
47304,7
98768,7
5857,7
73283,7
47670,7
51524,7
5872,7
5850,7
53592,7
23818,7
14674,7
28134,7
34264,7
58337,7
34391,7
11166,8
991,8
36592,8
6171,8
6588,8
11161,8
29,8
1462,8
53998,8
9956,8
38202,8
52492,8
11155,8
11495,8
8634,8
53988,8
58649,8
9617,8
38271,8
7575,8
406,8
11561,8
26102,8
23337,8
76853,8
11717,8
5214,8
11497,8
11635,8
11472,8
23312,8
11165,8
11733,8
17606,8
56566,8
8382,8
47444,8
28107,8
17579,8
48973,8
36978,8
6591,8
37376,8
11629,8
11735,8
55036,8
64136,8
89092,8
8818,8
34372,8
30566,8
9621,8
9620,8
43161,8
8806,8
11160,8
12224,8
3159,8
47246,8
8816,8
25760,8
38260,8
11156,8
22360,8
22569,8
50868,8
11163,8
4417,8
8813,8
21932,8
11350,8
8817,8
22592,8
58591,8
37797,8
26245,8
37796,8
17833,8
8805,8
8807,8
14262,8
510,8
8811,8
35154,8
110549,8
55023,8
11633,8
11157,8
27780,8
11590,8
30565,8
70440,8
4665,8
98909,8
11728,8
8815,8
11164,8
9619,8
11499,8
11730,8
11592,8
37466,8
11593,8
11496,8
11591,8
11641,8
10392,8
11159,8
9618,8
10374,8
6787,8
33932,8
41438,8
48972,8
8814,8
26105,8
59181,8
22590,8
90250,8
58623,8
45168,8
19408,8
21712,8
18207,8
26265,8
11524,8
33919,8
12057,8
48971,8
22591,8
126751,8
25896,8
22357,8
47245,8
48980,8
36726,8
49146,8
58629,8
45101,8
46067,8
23193,8
31177,8
28554,9
23723,9
834,9
20021,9
13717,9
36548,9
58072,9
13090,9
135609,9
53725,9
3256,9
20240,9
29787,9
3204,9
17351,9
1487,9
55220,9
1371,9
34562,9
49023,9
10312,9
51878,9
21423,9
81252,9
8614,9
30336,9
5905,9
15394,9
10341,9
10339,9
11201,9
100847,9
23711,9
8619,9
8626,9
52915,9
34611,9
56257,9
56387,9
13703,9
10323,9
3753,9
18871,9
5799,9
3198,9
114149,9
10351,9
12323,9
43653,9
43309,9
1654,9
13721,9
13709,9
2873,9
412,9
7001,9
96886,9
1676,9
13722,9
49194,9
17322,9
8608,9
3258,9
13702,9
8609,9
8625,9
13711,9
56274,9
13714,9
8623,9
13710,9
13715,9
56182,9
13725,9
3213,9
13700,9
3218,9
15531,9
3390,9
3239,9
58074,9
57368,9
57449,9
14779,9
8610,9
24183,9
34606,9
34935,9
13724,9
8621,9
33987,9
750,9
9566,9
20119,9
85889,9
33988,9
54772,9
31243,9
30333,9
20018,9
49200,9
13719,9
16255,9
40095,9
6179,9
49201,9
36546,9
12657,9
13720,9
416,9
14790,9
25047,9
10355,9
20906,9
11077,9
51109,9
45808,9
13718,9
13723,9
32746,9
69868,9
10326,9
34557,9
10337,9
20025,9
13698,9
32744,9
43655,9
19331,9
10344,9
30320,9
20918,9
10206,9
8624,9
20017,9
17431,9
92661,9
20023,9
40787,9
92625,9
17353,9
37404,9
14783,9
3262,9
49202,9
34561,9
8605,9
23729,9
18876,9
20013,9
8607,9
56593,9
28989,9
21949,9
56699,9
18877,9
11071,9
28246,9
28971,9
63395,9
57379,9
13699,9
8613,9
44256,9
34578,9
20929,9
8612,9
3242,9
21897,9
30325,9
3255,9
60286,9
20139,9
14746,9
41060,9
56597,9
13745,9
20028,9
12985,9
8606,9
37408,9
13708,9
3206,9
8628,9
16907,9
8620,9
17435,9
20276,9
72439,9
53967,9
57450,9
17417,9
1372,9
34612,9
39446,9
19681,9
40795,9
20011,9
20129,9
34551,9
41075,9
30326,9
53528,9
20131,9
51111,9
18880,9
3263,9
19570,9
705,9
15257,10
35511,10
32450,10
27618,10
15862,10
8714,10
17400,10
15917,10
3576,10
6533,10
30877,10
6479,10
12528,10
13117,10
36241,10
15356,10
28896,10
28913,10
6531,10
22347,10
36245,10
6532,10
11600,10
138494,10
127086,10
7223,10
9684,10
31330,10
14705,10
28902,10
27392,10
21442,10
6521,10
16496,10
896,10
8721,10
6548,10
25879,10
411,10
33151,10
23591,10
800,10
36244,10
38507,10
15916,10
5806,10
23526,10
5706,10
23278,10
27620,10
11968,10
18089,10
15903,10
23299,10
25456,10
5641,10
27619,10
6552,10
3711,10
