node_id,cluster_id
229871,0
229850,0
229876,0
229852,0
229879,0
229870,0
229866,0
229853,0
229849,0
229864,0
229854,0
229843,0
229847,0
229858,0
229869,0
229873,0
229851,0
229877,0
229872,0
229848,0
229867,0
229856,0
229878,0
229862,0
229842,0
229860,0
229857,0
229845,0
229863,0
229875,0
229868,0
229844,0
229865,0
229855,0
229859,0
229861,0
229846,0
229874,0
229840,0
229841,0
193629,0
228704,0
230997,0
228705,0
230989,0
230998,0
230990,0
230982,0
230991,0
230983,0
193695,0
230975,0
230984,0
230976,0
230968,0
230977,0
230969,0
230961,0
228734,0
230962,0
230954,0
230955,0
228736,0
228720,0
228729,0
228721,0
228713,0
228714,0
228706,0
230999,0
228707,0
231000,0
230992,0
193761,0
230993,0
230985,0
230986,0
230978,0
230970,0
230979,0
230971,0
230963,0
230972,0
230964,0
230956,0
230965,0
230957,0
228738,0
230958,0
228731,0
228715,0
228724,0
228716,0
228708,0
228717,0
231001,0
228709,0
231002,0
230994,0
230995,0
230987,0
230988,0
230980,0
228753,0
230981,0
230973,0
230974,0
230966,0
230967,0
228748,0
230959,0
230960,0
228741,0
230952,0
228733,0
228725,0
230953,0
228726,0
228718,0
228719,0
228711,0
228712,0
230996,0
228723,0
228754,0
228747,0
228739,0
228740,0
228710,0
228727,0
228752,0
228744,0
228722,0
228746,0
228742,0
228728,0
228737,0
228730,0
228732,0
228751,0
229830,0
228743,0
228735,0
229829,0
228745,0
228749,0
228750,0
229836,0
229831,0
229832,0
229833,0
229834,0
229835,0
229837,0
229838,0
229839,0
230900,1
229803,1
230893,1
229824,1
230898,1
230892,1
230897,1
229822,1
229810,1
229806,1
230885,1
230903,1
230883,1
230902,1
229802,1
230890,1
229808,1
229812,1
230905,1
230906,1
229820,1
229807,1
229818,1
230891,1
230901,1
230908,1
230888,1
230889,1
229804,1
230884,1
229815,1
229814,1
230909,1
229813,1
229823,1
230904,1
229817,1
230895,1
229811,1
230886,1
230907,1
230899,1
230896,1
230910,1
229821,1
229805,1
230887,1
229816,1
230894,1
229819,1
229801,1
229809,1
230911,1
229800,1
193627,1
230916,1
229785,1
228652,1
228644,1
230917,1
228645,1
228637,1
228638,1
229763,1
193693,1
193759,1
228689,1
228690,1
228682,1
230947,1
230939,1
230940,1
228676,1
230932,1
228668,1
228660,1
230941,1
230933,1
228669,1
230925,1
228661,1
228653,1
230934,1
230926,1
228662,1
230918,1
228654,1
228646,1
230927,1
230919,1
228655,1
228647,1
228639,1
230920,1
230912,1
228648,1
229773,1
228640,1
229765,1
228698,1
229767,1
228691,1
228692,1
228684,1
228693,1
230942,1
228678,1
230943,1
230935,1
228663,1
230936,1
230928,1
228664,1
228656,1
230929,1
230921,1
