node_id,cluster_id
1,0
21,0
24,0
26,0
32,0
36,0
46,0
464026,0
608062,0
619416,0
506824,0
464535,0
619361,0
528320,0
565366,0
520034,0
553663,0
514850,0
600200,0
584164,0
548880,0
546916,0
475508,0
617338,0
399445,0
64942,0
25,0
475595,0
466316,0
595821,0
481344,0
494641,0
649157,0
168362,0
554597,0
451559,0
493958,0
583579,0
428430,0
497995,0
484043,0
543724,0
181965,0
379769,0
438238,0
152264,0
245802,0
584050,0
402860,0
70536,0
41102,0
553026,0
401706,0
189239,0
29,0
31,0
206,0
207822,0
402930,0
567527,0
87155,0
402709,0
616812,0
636289,0
504550,0
482141,0
21996,0
103921,0
463597,0
90257,0
235508,0
67416,0
41801,0
76590,0
310687,0
483244,0
55824,0
478600,0
405797,0
320100,0
549899,0
114057,0
141242,0
225090,0
132729,0
533488,0
559202,0
606680,0
120830,0
460787,0
462392,0
251568,0
124266,0
128908,0
34,0
194961,0
345954,0
142704,0
163685,0
282919,0
387919,0
393882,0
156829,0
242422,0
414940,0
239611,0
349492,0
480470,0
388436,0
278926,0
259662,0
321751,0
83577,0
598024,0
614201,0
517000,0
378219,0
508472,0
243339,0
33,0
4,0
8,0
20,0
22,0
298069,0
152729,0
8529,0
11311,0
175016,0
234276,0
566328,0
483120,0
324462,0
309760,0
310796,0
35131,0
611586,0
81460,0
497129,0
207846,0
62654,0
82201,0
582835,0
455601,0
60266,0
133635,0
596052,0
557370,0
103062,0
312311,0
421381,0
258313,0
144315,0
599734,0
256359,0
612867,0
132157,0
159837,0
73145,0
303670,0
152805,0
604931,0
495950,0
519242,0
284477,0
609593,0
645745,0
204530,0
252731,0
167188,0
301703,0
387636,0
559170,0
404229,0
499548,0
309900,0
371679,0
206015,0
196406,0
336953,0
5,0
18,0
629927,0
252637,0
560780,0
341778,0
433824,0
114960,0
204502,0
150610,0
226765,0
496236,0
3,0
518465,0
71860,0
468285,0
192994,0
618354,0
52895,0
167993,0
1769,0
200211,0
600451,0
326418,0
39,0
167874,0
171227,0
65140,0
644019,0
118274,0
37377,0
300983,0
98865,0
391055,0
499015,0
180044,0
467761,0
93905,0
95367,0
624245,0
150166,0
307810,0
253203,0
314154,0
303379,0
146283,0
320062,0
553820,0
107463,0
190886,0
388011,0
313626,0
160710,0
424517,0
434498,0
228398,0
427658,0
428729,0
311287,0
433282,0
136865,0
302785,0
18738,0
282572,0
545178,0
468875,0
380534,0
650137,0
348186,0
458267,0
75710,0
146391,0
580234,0
119327,0
527177,0
387251,0
104102,0
569198,0
458405,0
217925,0
348056,0
649813,0
162618,0
486264,0
7,0
363090,0
118878,0
48198,0
594375,0
417765,0
102115,0
464899,0
2130,0
25516,0
571346,0
277448,0
463828,0
49486,0
348324,0
8271,0
12507,0
234949,0
50801,0
405270,0
592187,0
460990,0
372538,0
468767,0
381055,0
328452,0
293068,0
430829,0
275037,0
539487,0
160085,0
126773,0
607047,0
250725,0
6,0
30,0
413059,0
44186,0
45672,0
4371,0
387446,0
126610,0
528147,0
129805,0
315879,0
121603,0
138898,0
103636,0
19,0
409643,0
99290,0
339791,0
300353,0
175080,0
600663,0
181057,0
27,0
212361,0
131007,0
156253,0
206166,0
71515,0
138560,0
17159,0
542262,0
395910,0
9,0
161793,0
185818,0
362231,0
601739,0
166780,0
380970,0
77109,0
36064,0
142628,0
29462,0
20790,0
25631,0
364990,0
338015,0
116121,0
432686,0
128654,0
428101,0
477944,0
525811,0
71736,0
366586,0
485994,0
53907,0
168699,0
371203,0
450518,0
147357,0
382101,0
642634,0
392140,0
271386,0
210653,0
4414,0
433855,0
80706,0
50693,0
376472,0
610965,0
474764,0
276259,0
561277,0
344075,0
185830,0
270676,0
248253,0
72295,0
165911,0
211323,0
190741,0
96089,0
627680,0
23,0
363461,0
331224,0
384507,0
101298,0
64797,0
153974,0
438445,0
98792,0
23487,0
22819,0
81922,0
278870,0
427914,0
16941,0
234576,0
162958,0
475916,0
626923,0
504059,0
178311,0
164197,0
560237,0
206545,0
289070,0
201029,0
298384,0
291833,0
260061,0
566504,0
172442,0
587242,0
415860,0
213521,0
10015,0
213495,0
271645,0
451066,0
317581,0
64530,0
337784,0
390005,0
203612,0
391473,0
329364,0
298923,0
162035,0
84128,0
133095,0
324999,0
355602,0
608217,0
537945,0
486771,0
57678,0
9811,0
4673,0
196725,0
397193,0
164150,0
550146,0
135599,0
191995,0
298699,0
96655,0
293726,0
578602,0
74892,0
279986,0
326563,0
513689,0
601821,0
528399,0
340564,0
122697,0
494909,0
603851,0
638427,0
321319,0
405188,0
184862,0
537062,0
297522,0
513406,0
277110,0
476867,0
282651,0
457094,0
579261,0
600500,0
281455,0
539763,0
498221,0
198278,0
91456,0
120394,0
233126,0
186066,0
442747,0
103578,0
148945,0
604141,0
45190,0
96742,0
586030,0
211495,0
406172,0
89094,0
154014,0
465006,0
231009,0
329878,0
346144,0
525874,0
93465,0
45813,0
634993,0
129915,0
342523,0
442312,0
203610,0
622181,0
401943,0
509459,0
509451,0
565544,0
337567,0
292675,0
111595,0
580315,0
640712,0
516502,0
236018,0
558763,0
3814,0
193360,0
65726,0
386174,0
50410,0
645846,0
258521,0
345892,0
470057,0
572240,0
70896,0
224725,0
481866,0
158157,0
650847,0
161861,0
534757,0
465011,0
305751,0
267353,0
333675,0
77271,0
127845,0
77683,0
345668,0
115415,0
191300,0
593859,0
179684,0
323609,0
368649,0
575879,0
406151,0
580292,0
54587,0
